"","a","c","path_estimate_y_x1.Y ~ X1","path_estimate_y_x2.Y ~ X2","sd_bootstrap_y_x1","Z_test_boot_y_x1.Y ~ X1","Z_test_boot_y_x2.Y ~ X2","perc_ci_lb_boot_y_x1","perc_ci_ub_boot_y_x1","perc_ci_sgn_same_y_x1","sd_delta_y_x1","Z_test_delta_y_x1.Y ~ X1","sd_delta_y_x2","Z_test_delta_y_x2.Y ~ X2","Sim_run","simulation_run","n","c_estimate"
"result.67",0,0.5,-0.0291656878022956,0.473278568224158,0.247281405907945,1,0,-0.4800864392826,0.451365329908209,0,0.211765687068215,1,0.121350670234184,0,67,31,50,0.287723980854904
"result.68",0,0.5,0.0694951308821601,0.340756414670901,0.287694596807663,1,0,-0.510273664347206,0.533631067808333,0,0.154396081319868,1,0.15261568807072,0,68,31,50,0.533254745712057
"result.69",0,0.5,-0.144182467758957,0.483923680004959,0.310776123674705,1,0,-0.562442259819795,0.542121173090441,0,0.285665155530019,1,0.158470433800008,0,69,31,50,-0.0856881063374263
"result.70",0,0.5,0.205498507581311,0.383280910375509,0.327100881869629,1,1,-0.490057079961533,0.533667227578426,0,0.173112785622256,1,0.125310175148432,0,70,31,50,0.00495127812875303
"result.71",0,0.5,0.362501607532373,0.214458658744757,0.141278934434371,0,1,0.103789037029228,0.632829533985982,1,0.151231563439942,0,0.136593082272395,1,71,31,50,0.666424676804197
"result.72",0,0.5,0.241792965161069,0.416374217913139,0.184223620524231,1,0,-0.234664822818336,0.539559362087063,0,0.17132872697112,1,0.10098975533609,0,72,31,50,0.237061930435783
"result.73",0,0.5,0.29202238650846,0.474629687716114,0.133577702735092,0,0,0.0576076752467261,0.537498970893707,1,0.104592047061408,0,0.105988342669821,0,73,31,50,0.590842164047607
"result.74",0,0.5,0.146892879615718,0.502588255389689,0.143017880470161,1,0,-0.121232457503485,0.475448773792143,0,0.101425290670821,1,0.112981225015079,0,74,31,50,0.280668116321596
"result.75",0,0.5,0.143065586649164,0.534396929059223,0.262006848780277,1,0,-0.422992175978645,0.500490361479288,0,0.12062201384691,1,0.0845702403511608,0,75,31,50,0.201560471209006
"result.76",0,0.5,0.0802318842734315,0.516827285881299,0.149589536510204,1,0,-0.119389107917512,0.481144812105364,0,0.123152815241861,1,0.134191052148121,0,76,31,50,0.422064761543734
"result.77",0,0.5,0.19825075333291,0.500123189158046,0.165757241895048,1,0,-0.0698666415973773,0.54101350026773,0,0.168130460878508,1,0.185735932119397,0,77,31,50,0.612025932930271
"result.78",0,0.5,0.241076069949559,0.368516511376999,0.174290877727517,1,0,-0.0309080878384909,0.628481706152535,0,0.260867832810815,1,0.263860928436987,1,78,31,50,0.639001695442452
"result.79",0,0.5,0.275516958484395,0.393812619654183,0.205295519991272,1,0,-0.317930676391604,0.550576827644413,0,0.125126883613884,0,0.124942444442665,0,79,31,50,0.355314104712141
"result.80",0,0.5,-0.0189393221397567,0.569550792021841,0.16821448125585,1,0,-0.219111915749664,0.448987817751275,0,0.156304229375793,1,0.129819291549577,0,80,31,50,0.560744929007307
"result.81",0,0.5,0.0098744564162303,0.555885852045198,0.195223589083589,1,0,-0.349840120701385,0.454629290643275,0,0.192463745122636,1,0.155052371156933,0,81,31,50,0.54602735505912
"result.82",0,0.5,0.0982596553888129,0.553628002189361,0.129693214567513,1,0,-0.0827776634160829,0.420314031700831,0,0.136912371654455,1,0.106196454294648,0,82,31,50,0.449171817328456
"result.83",0,0.5,0.113339311441745,0.440356398007633,0.187998678354434,1,0,-0.143671789778381,0.603368044387504,0,0.157511649735635,1,0.147958423199796,0,83,31,50,0.582591322529656
"result.84",0,0.5,0.115068303184883,0.552714899180396,0.146921977809557,1,0,-0.0591505605983303,0.484708426047999,0,0.176983112200549,1,0.127554278865558,0,84,31,50,0.516799191071054
"result.85",0,0.5,0.252728003186562,0.50291296250771,0.143481576259617,1,0,-0.0110923187441192,0.526423376618994,0,0.149933471286977,1,0.148804775355713,0,85,31,50,0.561767558093927
"result.86",0,0.5,-0.36438492978461,0.193528751732648,0.377464007257546,1,1,-0.622518813678353,0.533332179105672,0,0.160253504247393,0,0.282672678323995,1,86,31,50,-0.0153551950367371
"result.87",0,0.5,0.125272931886737,0.375723649941144,0.196758998829892,1,0,-0.27301095607359,0.553718934328085,0,0.202562145210791,1,0.149620486872231,0,87,31,50,0.533895321131632
"result.88",0,0.5,0.0332607244471627,0.724181241393397,0.158162846695017,1,0,-0.206338710717417,0.410542481760714,0,0.166891934128765,1,0.138290570321445,0,88,31,50,0.571725309917975
"result.89",0,0.5,0.0679481680165249,0.571055947304518,0.157190565151291,1,0,-0.180844950259129,0.457865802398025,0,0.164573144030082,1,0.147027438317953,0,89,31,50,0.610663248729096
"result.90",0,0.5,-0.197856446680488,0.432881419982735,0.299864469717564,1,0,-0.517850534133436,0.502661442787806,0,0.178924101224159,1,0.0968093446229881,0,90,31,50,-0.1566198643193
"result.91",0,0.5,0.1259193354946,0.58816583779838,0.138225488664441,1,0,-0.0846402471431036,0.463710255495534,0,0.123863480312391,1,0.0962904975140365,0,91,31,50,0.360119901771735
"result.92",0,0.5,-0.135460861663995,0.719269151893137,0.183019747472588,1,0,-0.319903966869417,0.37346100290646,0,0.217349452522397,1,0.174408489840643,0,92,31,50,0.489340214396675
"result.93",0,0.5,0.233501658242875,0.26894007316432,0.258195441630553,1,1,-0.539396212291366,0.59045677921186,0,0.28178627969614,1,0.259426201816674,1,93,31,50,0.584871731506363
"result.94",0,0.5,0.179770212353715,0.472787441790729,0.166499040860962,1,0,-0.230333209021065,0.459883000391213,0,0.10290767439482,1,0.106025674479579,0,94,31,50,0.463803188039475
"result.95",0,0.5,0.185860793854876,0.317227931380503,0.165515436617946,1,0,-0.0405157714123036,0.592660886132379,0,0.153300679735918,1,0.139249489790897,0,95,31,50,0.555070622083406
"result.96",0,0.5,0.258192563547875,0.535932920304576,0.307471601385087,1,0,-0.484255594361907,0.483280776684184,0,0.200679564609017,1,0.0713260588029433,0,96,31,50,0.134654056672018
"result.97",0,0.5,0.0964892605345125,0.442448569326418,0.162636800031389,1,0,-0.0820989901897025,0.527583703347539,0,0.164228757508027,1,0.128879888205987,0,97,31,50,0.51755044776549
"result.98",0,0.5,0.0452436036468563,0.458705489038281,0.221741769904794,1,0,-0.377416995460055,0.455046388749983,0,0.281601570376369,1,0.181151333007728,0,98,31,50,0.514698326920928
"result.99",0,0.5,0.440863766517116,0.294251471813643,0.193428078271263,0,0,0.0233190801363037,0.742698951676099,1,0.140727398089432,0,0.109349013844387,0,99,31,50,0.383160076164152
"result.100",0,0.5,0.10399397811749,0.519190544133921,0.128139220845919,1,0,-0.0579931271497932,0.438997612715316,0,0.10636188755726,1,0.0964450414641439,0,100,31,50,0.3714751109075
"result.1",0,0.5,0.0113743049449319,0.60868779653215,0.108735509411097,1,0,-0.127044938018443,0.285400076222607,0,0.116372374285283,1,0.0710410855931664,0,1,31,100,0.424647199813132
"result.2",0,0.5,0.150164396518792,0.482513840368945,0.0831464445123256,1,0,0.0289389218466048,0.337130739716296,1,0.0768315759600228,1,0.080164953077232,0,2,31,100,0.4702237330976
"result.3",0,0.5,0.0142665715421758,0.450510897727633,0.136978748667839,1,0,-0.274526659821094,0.281858201939247,0,0.135361178501308,1,0.0914570848161294,0,3,31,100,0.38689028788073
"result.4",0,0.5,0.197216269354484,0.233808492425437,0.20340854142177,1,1,-0.38346343096316,0.410253903970799,0,0.098588907510959,0,0.0927597023585473,0,4,31,100,0.188192730089285
"result.5",0,0.5,0.110163734257183,0.486815570578066,0.102467750423532,1,0,-0.0318389082749374,0.356357681415649,0,0.108010060072859,1,0.0819317538614276,0,5,31,100,0.302158621289146
"result.6",0,0.5,-0.171444614796046,0.417182925912898,0.234731758103095,1,0,-0.412659469794729,0.355251077642365,0,0.123663625163471,1,0.0773875392133123,0,6,31,100,-0.0928615984390096
"result.7",0,0.5,-0.0299498188841725,0.587921468430198,0.11160437613954,1,0,-0.148025397654373,0.281376370422506,0,0.114057908804086,1,0.0950540780729426,0,7,31,100,0.500934591637991
"result.8",0,0.5,0.12924909902784,0.409503153915819,0.106843189340542,1,0,0.0110059657000387,0.407483190409094,1,0.0868605544585268,1,0.0895702079380279,0,8,31,100,0.471343032736538
"result.9",0,0.5,0.116472772448086,0.383543061443431,0.101036561545062,1,0,-0.0470573041234882,0.357774291329799,0,0.102928941383713,1,0.0966970318684784,0,9,31,100,0.506164281165877
"result.10",0,0.5,0.196237825147679,0.309810583594934,0.114193301387936,1,0,0.0270085181385107,0.406860284674506,1,0.0942836892623801,0,0.0812332941665572,0,10,31,100,0.413248449867791
"result.11",0,0.5,0.0204060493479604,0.582354107909701,0.1132710389801,1,0,-0.143194467402138,0.286238091498982,0,0.120538872064818,1,0.102010516426791,0,11,31,100,0.548149052984125
"result.12",0,0.5,0.173491194669864,0.444795378728098,0.113474202881413,1,0,-0.0278591592797971,0.401056716770255,0,0.0929905990759722,1,0.0679159934685232,0,12,31,100,0.364036212519218
"result.13",0,0.5,0.103767846755025,0.588026490123215,0.0905746855254243,1,0,-0.0364422728988717,0.328789827558717,0,0.0933490290670642,1,0.0828268679646462,0,13,31,100,0.492713202173983
"result.14",0,0.5,0.0756783336006095,0.594235995353883,0.123746456925355,1,0,-0.198535233785815,0.311528070947639,0,0.106360301281045,1,0.0782967881700698,0,14,31,100,0.43275456772552
"result.15",0,0.5,0.104368057375202,0.421175874269263,0.135654136492998,1,0,-0.0957063626259183,0.434280332137734,0,0.182459551815295,1,0.108088122480679,0,15,31,100,0.41888228352186
"result.16",0,0.5,-0.0694185147351761,0.63852753437665,0.100854317521739,1,0,-0.183092538291823,0.2081140784992,0,0.12042231018953,1,0.0954255960828706,0,16,31,100,0.431848328609217
"result.17",0,0.5,0.193084035906685,0.324174263907676,0.103885698997249,1,0,0.046229013002674,0.398962220811534,1,0.0841397282346479,0,0.0716234051574516,0,17,31,100,0.408524720516753
"result.18",0,0.5,0.0546669821063508,0.407876986977538,0.10766521726783,1,0,-0.0887002742496369,0.332353947235891,0,0.0910674851304974,1,0.078045942990147,0,18,31,100,0.501527834818585
"result.19",0,0.5,0.196263077022095,0.394266550840372,0.0981996539797863,0,0,0.0287486927947679,0.408540397330198,1,0.0920916423215622,0,0.0786976350516963,0,19,31,100,0.536442171641875
"result.20",0,0.5,0.0591185224832781,0.499671233742618,0.183487227547694,1,0,-0.328184362342242,0.350087533194631,0,0.171280029864402,1,0.118893591421556,0,20,31,100,0.34047240128525
"result.21",0,0.5,0.0520243961960453,0.538770092180118,0.0939127658868241,1,0,-0.078880284424195,0.309721998260297,0,0.101489506122684,1,0.0843327046054615,0,21,31,100,0.400420904375264
"result.22",0,0.5,-0.1134598176857,0.627338713970442,0.107837355980681,1,0,-0.209203980197726,0.192034516709633,0,0.114537821382374,1,0.0994446894366696,0,22,31,100,0.584070609290337
"result.23",0,0.5,0.101399319564956,0.570114171823103,0.207733242463869,1,0,-0.428173097227004,0.337587637728926,0,0.177339998522375,1,0.0726695813497028,0,23,31,100,0.122074131549946
"result.24",0,0.5,0.168454501334468,0.436779703455947,0.126244509265242,1,0,-0.0927890454905252,0.403613852103886,0,0.101027343406722,1,0.0853951068168663,0,24,31,100,0.297677188952024
"result.25",0,0.5,0.00229246472045297,0.55482886249408,0.132838711103683,1,0,-0.167162617258663,0.363363424913074,0,0.120568929798373,1,0.0946136355808947,0,25,31,100,0.561485074870586
"result.26",0,0.5,-0.0441199095601456,0.494753989955285,0.208966366408587,1,0,-0.394846442370428,0.368743707311594,0,0.137397868765935,1,0.0837989944413361,0,26,31,100,0.303839244541396
"result.27",0,0.5,0.220191758797118,0.454549258239838,0.0998604174671897,0,0,0.0675296069638109,0.424304308430352,1,0.099589704938409,0,0.0831337094533791,0,27,31,100,0.451005773805454
"result.28",0,0.5,0.00366866891548023,0.509756595178369,0.132410909344134,1,0,-0.159309069732465,0.347500954567534,0,0.156670402145672,1,0.113005054296906,0,28,31,100,0.550146529018904
"result.29",0,0.5,-0.0204609500041062,0.448781528241283,0.173549273753343,1,0,-0.326817758730259,0.417952879247323,0,0.255763513627232,1,0.175317669121118,0,29,31,100,0.478725083809123
"result.30",0,0.5,0.168461006322031,0.492545340606827,0.0821706656439722,0,0,0.0467456765761156,0.370068426992305,1,0.0766447781083988,0,0.0693262050625969,0,30,31,100,0.488689673452162
"result.31",0,0.5,0.110172321246487,0.490184216771528,0.106008964506048,1,0,-0.0586563824632378,0.357737011126006,0,0.096274565546385,1,0.104010232233929,0,31,31,100,0.47635884500333
"result.32",0,0.5,-0.0294695631368555,0.626726287824541,0.108643993695182,1,0,-0.140289259310377,0.277492907890047,0,0.120152451423973,1,0.0861365899541908,0,32,31,100,0.41658017854088
"result.33",0,0.5,0.112160770393933,0.480167945119374,0.0959205170895042,1,0,-0.0128680455066441,0.35874752302873,0,0.101079535356201,1,0.098746559256098,0,33,31,100,0.440770487249208
"result.34",0,0.5,0.105689599326724,0.490344430531528,0.108054630488887,1,0,-0.0312459923940273,0.353053960737339,0,0.10896389408149,1,0.110174733795939,0,34,31,100,0.516556749015137
"result.35",0,0.5,0.149353316500309,0.500572449045959,0.112630426116308,1,0,-0.0425794309986172,0.389339028166035,0,0.146519702554643,1,0.112689512670454,0,35,31,100,0.632097284140126
"result.36",0,0.5,-0.0174166823372985,0.386755857712605,0.109748435321768,1,0,-0.102261469942797,0.331913355092348,0,0.113926198231304,1,0.107378099445272,0,36,31,100,0.504686351797522
"result.37",0,0.5,0.0658872840420038,0.487496593445442,0.125726596255687,1,0,-0.132223456183533,0.330934894653027,0,0.129392398972394,1,0.099763090064474,0,37,31,100,0.485470348692424
"result.38",0,0.5,-0.0512693920996768,0.706449289798974,0.0845720001292979,1,0,-0.157546319415855,0.173218507079022,0,0.10995737624756,1,0.0786199560726663,0,38,31,100,0.571323982394216
"result.39",0,0.5,0.133573296852014,0.538386161935073,0.105263755955245,1,0,-0.0245095238494746,0.392700756740727,0,0.107990783977497,1,0.0902660644561082,0,39,31,100,0.470536987882323
"result.40",0,0.5,0.226612669143108,0.381342737062728,0.105793807346937,0,0,0.0235626797098398,0.426822942798365,1,0.122598686701017,1,0.111823085761404,0,40,31,100,0.483889538143904
"result.41",0,0.5,-0.00414541051277634,0.593521146105477,0.102856904245118,1,0,-0.137505657096803,0.272811092577034,0,0.0978172627256729,1,0.0723009507715749,0,41,31,100,0.497069432804659
"result.42",0,0.5,-0.00268865299751253,0.471410738049231,0.119426719333761,1,0,-0.112689678990483,0.331626831432501,0,0.136435578757742,1,0.105484637226997,0,42,31,100,0.632760367082777
"result.43",0,0.5,0.0330011945258336,0.582499631532274,0.118576358597106,1,0,-0.213363465951715,0.28058056384618,0,0.0921493500057756,1,0.0790412884016242,0,43,31,100,0.30348532439753
"result.44",0,0.5,0.055155197808842,0.543379251000786,0.0996955023877302,1,0,-0.078846356548415,0.3158783758578,0,0.121273807898576,1,0.122191686697626,0,44,31,100,0.442111767700016
"result.45",0,0.5,0.127654567476741,0.425353916755784,0.0978127183151865,1,0,-0.0320181715291371,0.346057768887168,0,0.0922374085050235,1,0.0794536807957595,0,45,31,100,0.423134393727144
"result.46",0,0.5,0.0895116495007438,0.569837167402789,0.0934506613925688,1,0,-0.0595831595579283,0.304935351495048,0,0.0988525998316209,1,0.0972811935981403,0,46,31,100,0.575916540062485
"result.47",0,0.5,0.111314265775894,0.533583560364763,0.0877782288622092,1,0,-0.00461595116782549,0.339966685211324,0,0.0682809845076035,1,0.0787120819252705,0,47,31,100,0.395975834942971
"result.48",0,0.5,0.12370076739498,0.544866000269651,0.10147094137827,1,0,-0.0166049620328807,0.361906429185116,0,0.104505328646566,1,0.0963001109768104,0,48,31,100,0.507063704994842
"result.49",0,0.5,0.0924810483929938,0.536696006937341,0.101888976634897,1,0,-0.0235136202595697,0.351756105930355,0,0.104314769527477,1,0.0777712953651011,0,49,31,100,0.436233184046378
"result.50",0,0.5,0.0799194972603217,0.52385112826428,0.0894958400233887,1,0,-0.0338431418369102,0.295392104436928,0,0.101690221872826,1,0.074917511064176,0,50,31,100,0.41514972729033
"result.51",0,0.5,-0.00423683604650726,0.639118126549673,0.0937930892689691,1,0,-0.124166800446134,0.266940929184313,0,0.0973950040174292,1,0.0870762908098219,0,51,31,100,0.477201282644594
"result.52",0,0.5,0.146565667453619,0.366055653097202,0.106646608097379,1,0,0.0218418056585491,0.427626352886974,1,0.0997528832607585,1,0.0927661236656852,0,52,31,100,0.467499349504668
"result.53",0,0.5,0.0994619578647903,0.349157010224263,0.15042854832533,1,0,-0.253818929585264,0.404602446719758,0,0.0952762199465349,1,0.0774609970150986,0,53,31,100,0.390359585588014
"result.54",0,0.5,0.0576941943317024,0.565204730055658,0.0911809984409865,1,0,-0.0650580006903418,0.272394992810219,0,0.090234069304173,1,0.0789249923137942,0,54,31,100,0.524238109183585
"result.55",0,0.5,0.0561553172141512,0.487323355024101,0.133131300786008,1,0,-0.133525879213377,0.370728442663875,0,0.140101303048039,1,0.102653135358771,0,55,31,100,0.479438819186902
"result.56",0,0.5,0.060499683544336,0.505353774370353,0.149528201539252,1,0,-0.276045223328926,0.304184205603146,0,0.130868453472519,1,0.0888522205643586,0,56,31,100,0.323933746279176
"result.57",0,0.5,0.190805020639959,0.345708470143292,0.154678098129561,1,0,-0.254157355560118,0.445221679236924,0,0.109457738236146,1,0.0885840492371062,0,57,31,100,0.298296519333398
"result.58",0,0.5,0.124365987815541,0.533724518641178,0.125304661483729,1,0,-0.061080990504425,0.415750386712745,0,0.135480875294825,1,0.110805175101599,0,58,31,100,0.550261046070853
"result.59",0,0.5,0.0016992987238153,0.412943535790159,0.119043347615547,1,0,-0.126242771443209,0.344009275155296,0,0.128783390559567,1,0.14767661763455,0,59,31,100,0.533151120263223
"result.60",0,0.5,-0.00176984578767275,0.401525729400363,0.130268451237093,1,0,-0.164734253217988,0.340561417133013,0,0.152230721072702,1,0.111575983088438,0,60,31,100,0.436742369635561
"result.61",0,0.5,0.328475458732243,0.256683213870351,0.105686680399172,0,0,0.120556570524813,0.532577870531447,1,0.10182709241719,0,0.0808146869155694,0,61,31,100,0.330548104871314
"result.62",0,0.5,0.156380543277191,0.549995181008671,0.0987418667168453,1,0,-0.0120602383714462,0.348211785268944,0,0.0793614962135945,0,0.0688407467327638,0,62,31,100,0.32696498023056
"result.63",0,0.5,0.187585110752587,0.52110089893102,0.103107554413063,1,0,0.019948807951886,0.425051255438095,1,0.119719539583653,1,0.106613426896615,0,63,31,100,0.564134659335279
"result.64",0,0.5,0.150980882261597,0.400980633189908,0.0899475329040746,1,0,0.0436775628588349,0.387669226549629,1,0.0909264346073461,1,0.0802982514598103,0,64,31,100,0.512798259947462
"result.65",0,0.5,0.0702693376732159,0.51544893293665,0.105661678783475,1,0,-0.0812150584792501,0.33567065769947,0,0.0984900451302477,1,0.101284118902118,0,65,31,100,0.389968092448916
"result.66",0,0.5,0.206792963614849,0.434638823308512,0.108073477969082,1,0,0.0333122084480208,0.439110848970335,1,0.104980891114951,0,0.0867934047257495,0,66,31,100,0.368122707416242
"result.67",0,0.5,0.0208931563015506,0.583125525988584,0.0957334110618436,1,0,-0.0969112447184102,0.277028099469867,0,0.103605838587553,1,0.0942894412971036,0,67,31,100,0.599439442638322
"result.68",0,0.5,0.0479640672635159,0.506933970791498,0.152149547687262,1,0,-0.305002106355605,0.312842855915285,0,0.139417177734981,1,0.091725173156979,0,68,31,100,0.291736387627642
"result.69",0,0.5,0.0807239378060688,0.500256827400056,0.147947716621863,1,0,-0.235625216786533,0.331953158639018,0,0.118490396228756,1,0.0887147354301008,0,69,31,100,0.348344770211222
"result.70",0,0.5,0.119862829289084,0.455292484545181,0.105240108620256,1,0,-0.00454817111410467,0.392573639927866,0,0.119180442768404,1,0.125923120658285,0,70,31,100,0.464818844811852
"result.71",0,0.5,0.115318312609003,0.471726847474676,0.0944355804458752,1,0,-0.000386603657243201,0.362626698036659,0,0.0991961316967857,1,0.0950896690917637,0,71,31,100,0.406924447806593
"result.72",0,0.5,0.0463561136609116,0.469210614235239,0.143015534546009,1,0,-0.199821424140402,0.399244668420454,0,0.133525606642664,1,0.104206119913145,0,72,31,100,0.440015111403946
"result.73",0,0.5,-0.0935705139737562,0.60654805245754,0.112785112450597,1,0,-0.186312466490686,0.248026399037179,0,0.113943670999638,1,0.0858319253058618,0,73,31,100,0.411766857804763
"result.74",0,0.5,0.0101542890295397,0.461841359426405,0.117396128447163,1,0,-0.131576794074389,0.350526856668098,0,0.1287811771165,1,0.0999389551181967,0,74,31,100,0.471330671563005
"result.75",0,0.5,0.0966154323414611,0.565758420285738,0.104416374397368,1,0,-0.0544371218992649,0.355472460389474,0,0.110917102708224,1,0.0876249179437357,0,75,31,100,0.585404025586662
"result.76",0,0.5,-0.0178388695339454,0.471597435606535,0.171872663502914,1,0,-0.326615054841493,0.349713646114098,0,0.178605100335802,1,0.136641472797813,0,76,31,100,0.4573052986934
"result.77",0,0.5,0.190527751228923,0.531677328096006,0.0994299109362999,1,0,0.00221673625565711,0.39169430084078,1,0.0798292957326656,0,0.0630879793319155,0,77,31,100,0.354825415160325
"result.78",0,0.5,0.0440240942933474,0.548362241535441,0.10668569769698,1,0,-0.0823578688011534,0.331046428091791,0,0.113361754710046,1,0.107903650318026,0,78,31,100,0.489482223740063
"result.79",0,0.5,0.16666689839979,0.342497824130948,0.106096585451876,1,0,0.0236130317514995,0.40620109094139,1,0.109328773590525,1,0.121810463621217,0,79,31,100,0.511995981691142
"result.80",0,0.5,0.0681462376755516,0.502820398379841,0.104558366323951,1,0,-0.0868890974728575,0.31679033459955,0,0.106568693375199,1,0.0814981661187973,0,80,31,100,0.349635189678017
"result.81",0,0.5,0.162030782989156,0.318465073221923,0.182798541266493,1,0,-0.365090570748114,0.458207188839602,0,0.3888222857733,1,0.346520148427292,1,81,31,100,0.4583418980626
"result.82",0,0.5,0.12090375723331,0.370627759095739,0.0964911586504664,1,0,0.0065446443505632,0.378245962403553,1,0.0863516558340075,1,0.0747440132629783,0,82,31,100,0.418654062901599
"result.83",0,0.5,0.236634358623473,0.366821346493975,0.0921751901200079,0,0,0.100376308801943,0.448456720053467,1,0.0799895799100785,0,0.0745679257059244,0,83,31,100,0.511035312279818
"result.84",0,0.5,0.0746890126218835,0.4586048725121,0.11687889342148,1,0,-0.111196034611803,0.360133004392342,0,0.121088231474677,1,0.104430550279591,0,84,31,100,0.447520789988176
"result.85",0,0.5,0.173940188802293,0.506324942962542,0.110569135378444,1,0,-0.0409518600915186,0.399739106618398,0,0.111937706857165,1,0.0976954275362467,0,85,31,100,0.474301415127386
"result.86",0,0.5,0.212012084569339,0.433436101688048,0.0936862226776887,0,0,0.0456408373927542,0.421020499076856,1,0.101299189459477,0,0.112947109130635,0,86,31,100,0.58994825861466
"result.87",0,0.5,-0.00401453205273544,0.547951961708413,0.121519373722455,1,0,-0.126517604193454,0.353817145906572,0,0.145459904451567,1,0.121437334694503,0,87,31,100,0.491539695539785
"result.88",0,0.5,0.0538688900100989,0.39771745044627,0.110529804476726,1,0,-0.0493746043261264,0.373509481995999,0,0.109194880477693,1,0.0936993089730813,0,88,31,100,0.435599169737211
"result.89",0,0.5,0.0586752703718919,0.549753981318178,0.105763290316267,1,0,-0.0898376247298584,0.329669628220256,0,0.09642021997623,1,0.0807942839863788,0,89,31,100,0.394346989788283
"result.90",0,0.5,0.0606310962587161,0.427561580006675,0.119674452657238,1,0,-0.109206520197208,0.325870040311385,0,0.10967536653282,1,0.118158281687208,0,90,31,100,0.435124939619155
"result.91",0,0.5,0.0381829453649628,0.588488420685664,0.0989892570212855,1,0,-0.0743410916893257,0.303736429966316,0,0.104591126678102,1,0.0952411623022096,0,91,31,100,0.545572928282925
"result.92",0,0.5,0.0798790925242637,0.428036581645991,0.10712001772792,1,0,-0.0508125796046772,0.369777744197776,0,0.100703734133111,1,0.0745255549781419,0,92,31,100,0.322616335327914
"result.93",0,0.5,0.00355872297931709,0.493012069661409,0.122593290354629,1,0,-0.135436699149115,0.346557393593943,0,0.125511419663145,1,0.0983019690193671,0,93,31,100,0.50706982498012
"result.94",0,0.5,0.0642235638240979,0.43983731962862,0.123376083218526,1,0,-0.189426493277595,0.345194378122173,0,0.129697681719126,1,0.121590627156868,0,94,31,100,0.315783390026652
"result.95",0,0.5,0.0169424743172722,0.512108968150688,0.101189884786102,1,0,-0.103851556287799,0.303562582992114,0,0.111564808917063,1,0.0934961097561503,0,95,31,100,0.44791192894854
"result.96",0,0.5,0.0346732627381706,0.663741443662391,0.0920190820049034,1,0,-0.117807815517713,0.253730866197185,0,0.0999226734828695,1,0.0832695809298117,0,96,31,100,0.598153507045399
"result.97",0,0.5,0.111099154150765,0.344855892379777,0.135177729194977,1,0,-0.143204935132946,0.424937990934193,0,0.110232212030655,1,0.0939066655205827,0,97,31,100,0.348169639219838
"result.98",0,0.5,0.0274886419984128,0.606451604988096,0.11284080666564,1,0,-0.229033316421375,0.235145046484496,0,0.102758340051956,1,0.0711282527870653,0,98,31,100,0.36013346506304
"result.99",0,0.5,-0.269417138967805,0.363475377704731,0.306364658065741,1,0,-0.534690805487594,0.45297519031315,0,0.209864982080769,1,0.169928098396721,0,99,31,100,0.0989688582600406
"result.100",0,0.5,0.0882369552203623,0.568998438182021,0.0910845812404916,1,0,-0.0494321350970745,0.305839485254764,0,0.108609530201995,1,0.105414506513456,0,100,31,100,0.584634977697192
"result.1",0,0.5,0.0356552172081061,0.562523463643747,0.0623324453127481,1,0,-0.0630292658554065,0.179854912748562,0,0.0653608096978345,1,0.0539392008209182,0,1,31,200,0.43865247586454
"result.2",0,0.5,-0.00565369124376205,0.499248355215957,0.0658948572406762,1,0,-0.0800636973772014,0.172804169850823,0,0.0745161132331008,1,0.0604434601288333,0,2,31,200,0.41280084383669
"result.3",0,0.5,-0.0507038518292977,0.551883779392111,0.0831271267484043,1,0,-0.143285550286768,0.168287563582241,0,0.0990016915322276,1,0.0713929560459668,0,3,31,200,0.427629572639875
"result.4",0,0.5,0.106457536356281,0.471839273958997,0.0749297380435528,1,0,-0.0244833189671032,0.281367827487044,0,0.0789443695872125,1,0.0649596106825288,0,4,31,200,0.525765946009034
"result.5",0,0.5,-0.0205845820980569,0.456779646938758,0.0995399251489697,1,0,-0.15553488147037,0.224080004162888,0,0.116578625259271,1,0.0896309588211044,0,5,31,200,0.40944781584554
"result.6",0,0.5,0.0332263378296091,0.477666606492716,0.0822379977547261,1,0,-0.0891591469143097,0.241156846205953,0,0.0891790653465336,1,0.0703738268338863,0,6,31,200,0.469381409599344
"result.7",0,0.5,-0.100637265056288,0.596336257776184,0.0753004645769748,1,0,-0.176736959557525,0.110078182006628,0,0.0920614956378693,1,0.0746288738538112,0,7,31,200,0.458625475520543
"result.8",0,0.5,0.0906842365406574,0.429373937952481,0.0751928617779436,1,0,-0.0162545593678437,0.272699225721463,0,0.0724804067448186,1,0.0648780323729155,0,8,31,200,0.451432441676236
"result.9",0,0.5,-0.102080381217964,0.591497005086597,0.0761002099255073,1,0,-0.163343897703997,0.124985484913614,0,0.0882634235292837,1,0.0686879437009514,0,9,31,200,0.488668598208783
"result.10",0,0.5,0.0793522475903937,0.515153227172165,0.0678987679606178,1,0,-0.0267322979502176,0.240997782383951,0,0.0712212972099696,1,0.0615658375274458,0,10,31,200,0.555294214430047
"result.11",0,0.5,0.00665706610312194,0.50300015967982,0.0694190302445801,1,0,-0.0769662282100508,0.182285129192487,0,0.0812358533256292,1,0.0701284789160142,0,11,31,200,0.562853540161744
"result.12",0,0.5,-0.0594978164838513,0.63161856539307,0.0700583922794197,1,0,-0.146765388057354,0.136779578243922,0,0.0712550512150071,1,0.06460515850682,0,12,31,200,0.545528073401638
